secret_column,known_columns,num_known_columns,base_prec,base_recall,attack_prec,attack_recall,alc,base_count,attack_count,base_ci,base_ci_low,base_ci_high,base_n,attack_ci,attack_ci_low,attack_ci_high,attack_n
EDU,"[""DPHY"", ""NPF"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PWGTP"", ""RAC1P""]",7,0.22448979591836735,0.9607843137254902,1.0,0.9607843137254902,0.8877485701479917,51,51,0.22853817086300807,0.13024970149659185,0.3587878723595999,49,0.07269781922049645,0.9273021807795035,1.0,49
EDU,"[""DPHY"", ""NPF"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PWGTP"", ""RAC1P""]",7,0.21568627450980393,1.0,0.9803921568627451,1.0,0.8698467256307187,51,51,0.22132421177764694,0.12493938408232765,0.34626359585997457,51,0.09957599462038891,0.8969543127385502,0.9965303073589391,51
DVET,"[""DREM"", ""INDP"", ""PINCP_DECILE"", ""POVPIP"", ""PUMA"", ""PWGTP"", ""RAC1P""]",7,0.0,1.0,1.0,1.0,0.9999950000499995,11,11,0.2588329669680317,0.0,0.2588329669680317,11,0.25883296696803193,0.7411670330319683,1.0000000000000002,11
WGTP__discretized,"[""DREM"", ""INDP"", ""PINCP_DECILE"", ""POVPIP"", ""PUMA"", ""PWGTP"", ""RAC1P""]",7,0.8297872340425532,0.9215686274509803,1.0,0.9215686274509803,0.5850749019328979,51,51,0.21253412096134128,0.6986022402737561,0.9111363612350973,47,0.07555760416399637,0.9244423958360036,1.0,47
WGTP__discretized,"[""DREM"", ""INDP"", ""PINCP_DECILE"", ""POVPIP"", ""PUMA"", ""PWGTP"", ""RAC1P""]",7,0.78,0.9803921568627451,1.0,0.9803921568627451,0.6099772500802556,51,51,0.2248763361103927,0.6475845041874633,0.872460840297856,50,0.07134759913335886,0.9286524008666414,1.0000000000000002,50
WGTP__discretized,"[""DREM"", ""INDP"", ""PINCP_DECILE"", ""POVPIP"", ""PUMA"", ""PWGTP"", ""RAC1P""]",7,0.7647058823529411,1.0,1.0,1.0,0.6176258097266158,51,51,0.22757276325702447,0.632377748398347,0.8599505116553715,51,0.07004661989853167,0.9299533801014686,1.0000000000000002,51
DREM,"[""DVET"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""PINCP"", ""PWGTP"", ""WGTP""]",7,0.23809523809523808,0.8235294117647058,1.0,0.8235294117647058,0.8809361026227551,51,51,0.25046579643671185,0.13480964224647127,0.3852754386831831,42,0.08379879086570396,0.916201209134296,1.0,42
DREM,"[""DVET"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""PINCP"", ""PWGTP"", ""WGTP""]",7,0.2727272727272727,0.8627450980392157,1.0,0.8627450980392157,0.8636251595731512,51,51,0.25502491468607813,0.16346381623843378,0.41848873092451194,44,0.08029560375848066,0.9197043962415193,1.0,44
DREM,"[""DVET"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""PINCP"", ""PWGTP"", ""WGTP""]",7,0.2765957446808511,0.9215686274509803,0.9361702127659575,0.9215686274509803,0.7856626156767845,51,51,0.2482200025519625,0.16936563369682642,0.4175856362487889,47,0.14968075662581115,0.8283738581687556,0.9780546147945668,47
DREM,"[""DVET"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""PINCP"", ""PWGTP"", ""WGTP""]",7,0.2857142857142857,0.9607843137254902,0.9183673469387755,0.9607843137254902,0.7591773968290791,51,51,0.24559289048967492,0.178495944588126,0.42408883507780093,49,0.1596884582979492,0.808108724034287,0.9677971823322362,49
DREM,"[""DVET"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""PINCP"", ""PWGTP"", ""WGTP""]",7,0.28,0.9803921568627451,0.9,0.9803921568627451,0.7405495666759192,51,51,0.24190953030045334,0.1747417066591123,0.41665123695956563,50,0.17012654944290617,0.7863976856252035,0.9565242350681097,50
DREM,"[""DVET"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""PINCP"", ""PWGTP"", ""WGTP""]",7,0.27450980392156865,1.0,0.8823529411764706,1.0,0.722834713338159,51,51,0.23832375526134209,0.17114275234644882,0.4094665076077909,51,0.17875770636404298,0.7661915568567753,0.9449492632208183,51
RAC1P,"[""DVET"", ""HISP"", ""NOC"", ""PINCP"", ""POVPIP"", ""PWGTP""]",6,0.16326530612244897,0.9607843137254902,1.0,0.9607843137254902,0.91836128815006,51,51,0.20523640063188,0.08512698370728836,0.29036338433916836,49,0.07269781922049645,0.9273021807795035,1.0,49
RAC1P,"[""DVET"", ""HISP"", ""NOC"", ""PINCP"", ""POVPIP"", ""PWGTP""]",6,0.17647058823529413,1.0,1.0,1.0,0.911758634527505,51,51,0.20681739055181753,0.09572403469126317,0.3025414252430807,51,0.07004661989853167,0.9299533801014686,1.0000000000000002,51
INDP_CAT,"[""DVET"", ""HOUSING_TYPE"", ""OWN_RENT"", ""PINCP"", ""PUMA"", ""PWGTP"", ""WGTP""]",7,0.3829787234042553,0.9215686274509803,1.0,0.9215686274509803,0.8085017546918247,51,51,0.2678275194716442,0.25790681096421997,0.5257343304358642,47,0.07555760416399637,0.9244423958360036,1.0,47
INDP_CAT,"[""DVET"", ""HOUSING_TYPE"", ""OWN_RENT"", ""PINCP"", ""PUMA"", ""PWGTP"", ""WGTP""]",7,0.35294117647058826,1.0,1.0,1.0,0.8235216846113982,51,51,0.25379453093973914,0.23634488451520858,0.4901394154549477,51,0.07004661989853167,0.9299533801014686,1.0000000000000002,51
DREM,"[""EDU"", ""HISP"", ""HOUSING_TYPE"", ""PINCP"", ""PWGTP"", ""RAC1P"", ""WGTP""]",7,0.58,0.9803921568627451,1.0,0.9803921568627451,0.7099880816026889,51,51,0.26391554876709783,0.44233441768578236,0.7062499664528802,50,0.07134759913335886,0.9286524008666414,1.0000000000000002,50
DREM,"[""EDU"", ""HISP"", ""HOUSING_TYPE"", ""PINCP"", ""PWGTP"", ""RAC1P"", ""WGTP""]",7,0.5882352941176471,1.0,1.0,1.0,0.7058702103789243,51,51,0.2608026758904748,0.4516533720637157,0.7124560479541905,51,0.07004661989853167,0.9299533801014686,1.0000000000000002,51
AGEP__discretized,"[""EDU"", ""HISP"", ""INDP"", ""MSP"", ""NOC"", ""PUMA"", ""PWGTP""]",7,0.3488372093023256,0.8431372549019608,1.0,0.8431372549019608,0.8255667651809273,51,51,0.2740962800979525,0.2241858999735271,0.49828218007147956,43,0.08200980322579121,0.9179901967742088,1.0,43
AGEP__discretized,"[""EDU"", ""HISP"", ""INDP"", ""MSP"", ""NOC"", ""PUMA"", ""PWGTP""]",7,0.3125,0.9411764705882353,1.0,0.9411764705882353,0.8437424219475168,51,51,0.25387387969303776,0.19945683446587817,0.4533307141589159,48,0.07410012966611734,0.9258998703338824,0.9999999999999998,48
AGEP__discretized,"[""EDU"", ""HISP"", ""INDP"", ""MSP"", ""NOC"", ""PUMA"", ""PWGTP""]",7,0.3,0.9803921568627451,0.98,0.9803921568627451,0.8257073367623491,51,51,0.2464679696357246,0.1910355350088095,0.4375035046445341,50,0.10141517662473187,0.895045564103622,0.9964607407283539,50
AGEP__discretized,"[""EDU"", ""HISP"", ""INDP"", ""MSP"", ""NOC"", ""PUMA"", ""PWGTP""]",7,0.29411764705882354,1.0,0.9607843137254902,1.0,0.8055488658355119,51,51,0.24290349155550944,0.18708726420135469,0.42999075575686413,51,0.12134197320075546,0.8678369434463774,0.9891789166471329,51
AGEP__discretized,"[""EDU"", ""HISP"", ""MSP"", ""PUMA"", ""PWGTP"", ""SEX"", ""WGTP""]",7,0.2608695652173913,0.9019607843137255,1.0,0.9019607843137255,0.869556981973487,51,51,0.24658267082372998,0.15600886445642598,0.40259153528015595,46,0.07707356308558055,0.9229264369144197,1.0000000000000002,46
AGEP__discretized,"[""EDU"", ""HISP"", ""MSP"", ""PUMA"", ""PWGTP"", ""SEX"", ""WGTP""]",7,0.2553191489361702,0.9215686274509803,1.0,0.9215686274509803,0.8723329834084781,51,51,0.24255021495362752,0.15253154035054697,0.3950817553041745,47,0.07555760416399637,0.9244423958360036,1.0,47
AGEP__discretized,"[""EDU"", ""HISP"", ""MSP"", ""PUMA"", ""PWGTP"", ""SEX"", ""WGTP""]",7,0.24,0.9803921568627451,0.98,0.9803921568627451,0.8568356894862312,51,51,0.23115292360951195,0.14297391396991732,0.37412683757942927,50,0.10141517662473187,0.895045564103622,0.9964607407283539,50
AGEP__discretized,"[""EDU"", ""HISP"", ""MSP"", ""PUMA"", ""PWGTP"", ""SEX"", ""WGTP""]",7,0.23529411764705882,1.0,0.9607843137254902,1.0,0.8370978693234887,51,51,0.22757276325702447,0.14004948834462844,0.3676222516016529,51,0.12134197320075546,0.8678369434463774,0.9891789166471329,51
DENSITY,"[""EDU"", ""INDP"", ""OWN_RENT"", ""PINCP_DECILE"", ""PUMA"", ""SEX"", ""WGTP""]",7,1.0,1.0,1.0,1.0,0.0,51,51,0.07004661989853167,0.9299533801014686,1.0000000000000002,51,0.07004661989853167,0.9299533801014686,1.0000000000000002,51
DEAR,"[""INDP_CAT"", ""NPF"", ""POVPIP"", ""PUMA"", ""PWGTP"", ""RAC1P"", ""SEX""]",7,0.05,1.0,1.0,1.0,0.9749947368975063,40,40,0.15121810630526125,0.013820667386148353,0.1650387736914096,40,0.08762160119728679,0.9123783988027134,1.0000000000000002,40
DREM,"[""MSP"", ""NOC"", ""PINCP"", ""POVPIP"", ""PUMA"", ""PWGTP"", ""WGTP""]",7,0.3111111111111111,0.8823529411764706,1.0,0.8823529411764706,0.8444345006337595,51,51,0.26136106313713414,0.19528699263653412,0.45664805577366824,45,0.0786515987328883,0.9213484012671117,1.0,45
DREM,"[""MSP"", ""NOC"", ""PINCP"", ""POVPIP"", ""PUMA"", ""PWGTP"", ""WGTP""]",7,0.3,0.9803921568627451,1.0,0.9803921568627451,0.849992846667124,51,51,0.2464679696357246,0.1910355350088095,0.4375035046445341,50,0.07134759913335886,0.9286524008666414,1.0000000000000002,50
DREM,"[""MSP"", ""NOC"", ""PINCP"", ""POVPIP"", ""PUMA"", ""PWGTP"", ""WGTP""]",7,0.3137254901960784,1.0,1.0,1.0,0.8431299692938368,51,51,0.24699321065168894,0.2032767846552545,0.45026999530694345,51,0.07004661989853167,0.9299533801014686,1.0000000000000002,51
